"","ppg"
"5709",79.58373
"5710",79.42504
"5711",79.28588
"5712",79.168686
"5713",79.07591
"5714",78.995346
"5715",78.924545
"5716",78.8513
"5717",78.768295
"5718",78.66575
"5719",78.54856
"5720",78.416725
"5721",78.28245
"5722",78.150604
"5723",78.03586
"5724",77.97238
"5725",78.030975
"5726",78.2971
"5727",78.82689
"5728",79.605705
"5729",80.54322
"5730",81.4905
"5731",82.28397
"5732",82.80888
"5733",83.03349
"5734",83.004196
"5735",82.80156
"5736",82.50858
"5737",82.193634
"5738",81.89334
"5739",81.61257
"5740",81.35134
"5741",81.09743
"5742",80.86061
"5743",80.65308
"5744",80.49195
"5745",80.38697
"5746",80.32838
"5747",80.29664
"5748",80.26246
"5749",80.201416
"5750",80.10864
"5751",79.971924
"5752",79.798584
"5753",79.5935
"5754",79.37377
"5755",79.13939
"5756",78.905014
"5757",78.6804
"5758",78.47288
"5759",78.29221
"5760",78.150604
"5761",78.048065
"5762",77.979706
"5763",77.93332
"5764",77.90402
"5765",77.872284
"5766",77.8259
"5767",77.76486
"5768",77.68917
"5769",77.608604
"5770",77.53048
"5771",77.45968
"5772",77.420616
"5773",77.454796
"5774",77.6379
"5775",78.05051
"5776",78.72434
"5777",79.622795
"5778",80.638435
"5779",81.61013
"5780",82.38407
"5781",82.8748
"5782",83.07744
"5783",83.035934
"5784",82.83818
"5785",82.56962
"5786",82.28886
"5787",82.022736
"5788",81.77371
"5789",81.532005
"5790",81.29275
"5791",81.05348
"5792",80.84108
"5793",80.672615
"5794",80.56031
"5795",80.49439
"5796",80.45289
"5797",80.40162
"5798",80.31861
"5799",80.18677
"5800",80.00366
"5801",79.783936
"5802",79.54467
"5803",79.29565
"5804",79.046616
"5805",78.81224
"5806",78.59251
"5807",78.38499
"5808",78.19455
"5809",78.01877
"5810",77.85031
"5811",77.68429
"5812",77.51339
"5813",77.332726
"5814",77.14961
"5815",76.95918
"5816",76.771194
"5817",76.58808
"5818",76.40986
"5819",76.23895
"5820",76.07782
"5821",75.928894
"5822",75.7995
"5823",75.69695
"5824",75.63592
"5825",75.66277
"5826",75.87274
"5827",76.36591
"5828",77.208206
"5829",78.363014
"5830",79.70336
"5831",81.03883
"5832",82.176544
"5833",82.98955
"5834",83.458305
"5835",83.64629
"5836",83.648735
"5837",83.56817
"5838",83.47784
"5839",83.4168
"5840",83.39239
"5841",83.38506
"5842",83.35821
"5843",83.27764
"5844",83.13359
"5845",82.94072
"5846",82.72343
"5847",82.51591
"5848",82.34501
"5849",82.213165
"5850",82.11307
"5851",82.022736
"5852",81.917755
"5853",81.78348
"5854",81.61257
"5855",81.40261
"5856",81.15846
"5857",80.89479
"5858",80.621346
"5859",80.35035
"5860",80.09155
"5861",79.84253
"5862",79.605705
"5863",79.381096
"5864",79.17113
"5865",78.97337
"5866",78.79759
"5867",78.63645
"5868",78.485085
"5869",78.34348
"5870",78.20187
"5871",78.06027
"5872",77.91867
"5873",77.77219
"5874",77.62081
"5875",77.46212
"5876",77.298546
"5877",77.134964
"5878",76.9836
"5879",76.86397
"5880",76.824905
"5881",76.961624
"5882",77.36935
"5883",78.099335
"5884",79.114975
"5885",80.29908
"5886",81.461205
"5887",82.43046
"5888",83.089645
"5889",83.424126
"5890",83.50225
"5891",83.41436
"5892",83.25323
"5893",83.09453
"5894",82.97978
"5895",82.90654
"5896",82.845505
"5897",82.7625
"5898",82.61845
"5899",82.39628
"5900",82.11307
"5901",81.80057
"5902",81.50271
"5903",81.248795
"5904",81.04372
"5905",80.885025
"5906",80.743416
"5907",80.6067
"5908",80.45045
"5909",80.2649
"5910",80.045166
"5911",79.79614
"5912",79.52758
"5913",79.2517
"5914",78.98314
"5915",78.73167
"5916",78.502174
"5917",78.30198
"5918",78.13107
"5919",77.99191
"5920",77.872284
"5921",77.77463
"5922",77.68185
"5923",77.59884
"5924",77.52071
"5925",77.44991
"5926",77.38888
"5927",77.33517
"5928",77.28634
"5929",77.242386
"5930",77.20088
"5931",77.1667
"5932",77.137405
"5933",77.103226
"5934",77.06416
"5935",77.01778
"5936",76.961624
"5937",76.90303
"5938",76.84688
"5939",76.8127
"5940",76.86397
"5941",77.10811
"5942",77.65255
"5943",78.551
"5944",79.7522
"5945",81.112076
"5946",82.41093
"5947",83.46075
"5948",84.14191
"5949",84.456856
"5950",84.48127
"5951",84.32258
"5952",84.07843
"5953",83.826965
"5954",83.60723
"5955",83.42657
"5956",83.265434
"5957",83.09453
"5958",82.89433
"5959",82.65507
"5960",82.391396
"5961",82.127716
"5962",81.88846
"5963",81.685814
"5964",81.51736
"5965",81.3782
"5966",81.24391
"5967",81.10231
"5968",80.936295
"5969",80.743416
"5970",80.52369
"5971",80.27711
"5972",80.01587
"5973",79.75464
"5974",79.49828
"5975",79.259026
"5976",79.03929
"5977",78.84398
"5978",78.67307
"5979",78.52415
"5980",78.39475
"5981",78.28733
"5982",78.19455
"5983",78.116425
"5984",78.04562
"5985",77.97482
"5986",77.89914
"5987",77.821014
"5988",77.73556
"5989",77.642784
"5990",77.5378
"5991",77.42306
"5992",77.30343
"5993",77.18379
"5994",77.069046
"5995",76.98604
"5996",76.98848
"5997",77.15694
"5998",77.59884
"5999",78.365456
"6000",79.42016
"6001",80.64576
"6002",81.85184
"6003",82.85039
"6004",83.52178
"6005",83.8465
"6006",83.87579
"6007",83.702446
"6008",83.424126
"6009",83.106735
"6010",82.79912
"6011",82.52323
"6012",82.269325
"6013",82.03006
"6014",81.80057
"6015",81.58572
"6016",81.40261
"6017",81.26589
"6018",81.17555
"6019",81.11696
"6020",81.06569
"6021",81.004654
"6022",80.91188
"6023",80.78493
"6024",80.62379
"6025",80.43336
"6026",80.22095
"6027",79.9939
"6028",79.766846
"6029",79.551994
"6030",79.35424
"6031",79.17357
"6032",79.012436
"6033",78.87572
"6034",78.75609
"6035",78.65598
"6036",78.572975
"6037",78.49729
"6038",78.42649
"6039",78.36057
"6040",78.29954
"6041",78.24338
"6042",78.18967
"6043",78.14084
"6044",78.08713
"6045",78.028534
"6046",77.960175
"6047",77.88449
"6048",77.803925
"6049",77.72579
"6050",77.67452
"6051",77.70626
"6052",77.91135
"6053",78.38499
"6054",79.17845
"6055",80.24536
"6056",81.45388
"6057",82.62821
"6058",83.577934
"6059",84.19806
"6060",84.47639
"6061",84.46906
"6062",84.27619
"6063",83.99054
"6064",83.682915
"6065",83.404594
"6066",83.16533
"6067",82.950485
"6068",82.738075
"6069",82.511024
"6070",82.25956
"6071",81.99588
"6072",81.74197
"6073",81.514915
"6074",81.33425
"6075",81.18776
"6076",81.058365
"6077",80.92653
"6078",80.7776
"6079",80.601814
"6080",80.39918
"6081",80.16968
"6082",79.92554
"6083",79.66918
"6084",79.40551
"6085",79.149155
"6086",78.9099
"6087",78.695045
"6088",78.50706
"6089",78.345924
"6090",78.20676
"6091",78.08713
"6092",77.979706
"6093",77.89426
"6094",77.821014
"6095",77.75754
"6096",77.70138
"6097",77.64767
"6098",77.591515
"6099",77.540245
"6100",77.49386
"6101",77.44503
"6102",77.39376
"6103",77.35958
"6104",77.37423
"6105",77.53536
"6106",77.9382
"6107",78.641335
"6108",79.61791
"6109",80.75563
"6110",81.87869
"6111",82.804
"6112",83.41436
"6113",83.6878
"6114",83.685356
"6115",83.49737
"6116",83.21416
"6117",82.91142
"6118",82.62821
"6119",82.38163
"6120",82.15213
"6121",81.9324
"6122",81.71023
"6123",81.49294
"6124",81.29275
"6125",81.126724
"6126",81.007095
"6127",80.919205
"6128",80.84352
"6129",80.75807
"6130",80.638435
"6131",80.479744
"6132",80.27955
"6133",80.042725
"6134",79.77905
"6135",79.500725
"6136",79.217514
"6137",78.93919
"6138",78.67063
"6139",78.42161
"6140",78.19699
"6141",78.00168
"6142",77.8259
"6143",77.679405
"6144",77.55978
"6145",77.46456
"6146",77.38888
"6147",77.332726
"6148",77.2839
"6149",77.2375
"6150",77.17891
"6151",77.11055
"6152",77.032425
"6153",76.946976
"6154",76.87373
"6155",76.8542
"6156",76.96651
"6157",77.313194
"6158",77.96994
"6159",78.924545
"6160",80.08179
"6161",81.27566
"6162",82.31571
"6163",83.06035
"6164",83.46563
"6165",83.56573
"6166",83.44854
"6167",83.21416
"6168",82.94316
"6169",82.68925
"6170",82.4744
"6171",82.28397
"6172",82.1033
"6173",81.91531
"6174",81.71267
"6175",81.512474
"6176",81.339134
"6177",81.20729
"6178",81.11452
"6179",81.04372
"6180",80.98024
"6181",80.89723
"6182",80.78493
"6183",80.63111
"6184",80.44068
"6185",80.216064
"6186",79.96948
"6187",79.71313
"6188",79.45434
"6189",79.20531
"6190",78.975815
"6191",78.765854
"6192",78.57542
"6193",78.4094
"6194",78.25803
"6195",78.12619
"6196",78.01633
"6197",77.93088
"6198",77.86252
"6199",77.81613
"6200",77.77707
"6201",77.74288
"6202",77.69894
"6203",77.642784
"6204",77.574425
"6205",77.4963
"6206",77.40841
"6207",77.31808
"6208",77.23262
"6209",77.19112
"6210",77.27413
"6211",77.58907
"6212",78.21896
"6213",79.17113
"6214",80.35279
"6215",81.600365
"6216",82.71122
"6217",83.53399
"6218",83.99542
"6219",84.13214
"6220",84.03693
"6221",83.81232
"6222",83.543755
"6223",83.302055
"6224",83.10918
"6225",82.95781
"6226",82.811325
"6227",82.64286
"6228",82.43778
"6229",82.2034
"6230",81.9617
"6231",81.7322
"6232",81.54177
"6233",81.3904
"6234",81.25857
"6235",81.13649
"6236",81.007095
"6237",80.85573
"6238",80.66773
"6239",80.44312
"6240",80.184326
"6241",79.906006
"6242",79.622795
"6243",79.3518
"6244",79.10033
"6245",78.86839
"6246",78.660866
"6247",78.47532
"6248",78.314186
"6249",78.170135
"6250",78.04562
"6251",77.93332
"6252",77.83322
"6253",77.747765
"6254",77.67208
"6255",77.608604
"6256",77.557335
"6257",77.50851
"6258",77.454796
"6259",77.3962
"6260",77.34249
"6261",77.30343
"6262",77.2839
"6263",77.28634
"6264",77.30831
"6265",77.32784
"6266",77.33761
"6267",77.38644
"6268",77.56954
"6269",78.00656
"6270",78.768295
"6271",79.83032
"6272",81.058365
"6273",82.25468
"6274",83.22148
"6275",83.83673
"6276",84.088196
"6277",84.0589
"6278",83.8587
"6279",83.597466
"6280",83.36065
"6281",83.18974
"6282",83.07744
"6283",82.99687
"6284",82.9041
"6285",82.774704
"6286",82.6038
"6287",82.41093
"6288",82.22293
"6289",82.06668
"6290",81.94949
"6291",81.85428
"6292",81.76639
"6293",81.66628
"6294",81.54177
"6295",81.40261
"6296",81.24635
"6297",81.08034
"6298",80.907
"6299",80.726326
"6300",80.53101
"6301",80.323494
"6302",80.11597
"6303",79.91821
"6304",79.73022
"6305",79.56176
"6306",79.42016
"6307",79.30297
"6308",79.21263
"6309",79.149155
"6310",79.10765
"6311",79.07347
"6312",79.03685
"6313",78.992905
"6314",78.93919
"6315",78.88548
"6316",78.83177
"6317",78.785385
"6318",78.74143
"6319",78.695045
"6320",78.643776
"6321",78.59983
"6322",78.6096
"6323",78.768295
"6324",79.168686
"6325",79.87427
"6326",80.85329
"6327",81.991
"6328",83.106735
"6329",84.02228
"6330",84.61555
"6331",84.86458
"6332",84.823074
"6333",84.58381
"6334",84.244446
"6335",83.87579
"6336",83.51446
"6337",83.177536
"6338",82.86015
"6339",82.55009
"6340",82.24979
"6341",81.97635
"6342",81.73464
"6343",81.54421
"6344",81.39529
"6345",81.27322
"6346",81.15114
"6347",81.007095
"6348",80.81911
"6349",80.584724
"6350",80.29908
"6351",79.971924
"6352",79.61303
"6353",79.24193
"6354",78.870834
"6355",78.5095
"6356",78.17258
"6357",77.86496
"6358",77.57931
"6359",77.32052
"6360",77.09346
"6361",76.90059
"6362",76.74677
"6363",76.63203
"6364",76.54658
"6365",76.4831
"6366",76.43183
"6367",76.383
"6368",76.33173
"6369",76.27802
"6370",76.207214
"6371",76.09491
"6372",75.94354
"6373",75.76776
"6374",75.613945
"6375",75.57
"6376",75.76532
"6377",76.29267
"6378",77.16914
"6379",78.2971
"6380",79.5227
"6381",80.6482
"6382",81.514915
"6383",82.04471
"6384",82.26444
"6385",82.252235
"6386",82.11063
"6387",81.92508
"6388",81.75906
"6389",81.636986
"6390",81.55642
"6391",81.48806
"6392",81.409935
"6393",81.31472
"6394",81.20973
"6395",81.1194
"6396",81.05592
"6397",81.02907
"6398",81.02174
"6399",81.01442
"6400",80.98268
"6401",80.90944
"6402",80.78737
"6403",80.61158
"6404",80.38941
"6405",80.13794
"6406",79.87671
"6407",79.61791
"6408",79.378654
"6409",79.166245
"6410",78.9807
"6411",78.82445
"6412",78.692604
"6413",78.58518
"6414",78.49729
"6415",78.42161
"6416",78.35081
"6417",78.28733
"6418",78.23361
"6419",78.1799
"6420",78.12131
"6421",78.05539
"6422",77.977264
"6423",77.87961
"6424",77.7673
"6425",77.65255
"6426",77.540245
"6427",77.44991
"6428",77.437706
"6429",77.60128
"6430",78.0383
"6431",78.80003
"6432",79.84253
"6433",81.03639
"6434",82.19119
"6435",83.11894
"6436",83.71465
"6437",83.96857
"6438",83.95148
"6439",83.76593
"6440",83.49981
"6441",83.23369
"6442",82.99443
"6443",82.791794
"6444",82.598915
"6445",82.391396
"6446",82.14969
"6447",81.881134
"6448",81.600365
"6449",81.33425
"6450",81.112076
"6451",80.94118
"6452",80.80934
"6453",80.69215
"6454",80.570076
"6455",80.41627
"6456",80.22339
"6457",79.98169
"6458",79.70092
"6459",79.398186
"6460",79.08812
"6461",78.785385
"6462",78.504616
"6463",78.25071
"6464",78.02365
"6465",77.823456
"6466",77.65743
"6467",77.523155
"6468",77.418175
"6469",77.347374
"6470",77.28634
"6471",77.22774
"6472",77.15938
"6473",77.07393
"6474",76.96651
"6475",76.84444
"6476",76.71992
"6477",76.60273
"6478",76.53925
"6479",76.61982
"6480",76.95186
"6481",77.59884
"6482",78.555885
"6483",79.727776
"6484",80.936295
"6485",81.99344
"6486",82.7625
"6487",83.19707
"6488",83.33868
"6489",83.2752
"6490",83.104294
"6491",82.896774
"6492",82.70634
"6493",82.547646
"6494",82.4036
"6495",82.2449
"6496",82.05936
"6497",81.84207
"6498",81.60525
"6499",81.38308
"6500",81.19997
"6501",81.075455
"6502",80.99977
"6503",80.95094
"6504",80.89967
"6505",80.82399
"6506",80.70191
"6507",80.533455
"6508",80.325935
"6509",80.09888
"6510",79.869385
"6511",79.64721
"6512",79.44213
"6513",79.25414
"6514",79.08324
"6515",78.924545
"6516",78.7805
"6517",78.65598
"6518",78.54612
"6519",78.45335
"6520",78.37278
"6521",78.311745
"6522",78.25559
"6523",78.19455
"6524",78.12619
"6525",78.04318
"6526",77.94064
"6527",77.821014
"6528",77.68917
"6529",77.55978
"6530",77.44503
"6531",77.39864
"6532",77.52071
"6533",77.925995
"6534",78.675514
"6535",79.744865
"6536",81.01686
"6537",82.29374
"6538",83.3753
"6539",84.13214
"6540",84.525215
"6541",84.613106
"6542",84.49592
"6543",84.27863
"6544",84.04669
"6545",83.86359
"6546",83.74395
"6547",83.66094
"6548",83.563286
"6549",83.39727
"6550",83.13603
"6551",82.78203
"6552",82.36698
"6553",81.94705
"6554",81.57107
"6555",81.26345
"6556",81.02663
"6557",80.83864
"6558",80.67994
"6559",80.51392
"6560",80.32838
"6561",80.11841
"6562",79.87915
"6563",79.61547
"6564",79.344475
"6565",79.07591
"6566",78.8098
"6567",78.57053
"6568",78.35569
"6569",78.17258
"6570",78.01633
"6571",77.88693
"6572",77.77219
"6573",77.66964
"6574",77.576866
"6575",77.488976
"6576",77.40353
"6577",77.32296
"6578",77.24727
"6579",77.16426
"6580",77.07881
"6581",77.00069
"6582",76.929886
"6583",76.87129
"6584",76.82979
"6585",76.80293
"6586",76.77852
"6587",76.74189
"6588",76.69306
"6589",76.63691
"6590",76.578316
"6591",76.53437
"6592",76.561226
"6593",76.76387
"6594",77.261925
"6595",78.13107
"6596",79.3518
"6597",80.78981
"6598",82.230255
"6599",83.4461
"6600",84.283516
"6601",84.70588
"6602",84.78157
"6603",84.63752
"6604",84.39826
"6605",84.159
"6606",83.98566
"6607",83.89044
"6608",83.844055
"6609",83.792786
"6610",83.67559
"6611",83.46075
"6612",83.140915
"6613",82.74296
"6614",82.31815
"6615",81.92264
"6616",81.59792
"6617",81.36355
"6618",81.20485
"6619",81.0901
"6620",80.98512
"6621",80.85817
"6622",80.69459
"6623",80.49439
"6624",80.26246
"6625",80.02075
"6626",79.77417
"6627",79.52758
"6628",79.28588
"6629",79.05882
"6630",78.8513
"6631",78.67063
"6632",78.51194
"6633",78.37522
"6634",78.25559
"6635",78.14816
"6636",78.05539
"6637",77.97238
"6638",77.8967
"6639",77.821014
"6640",77.738
"6641",77.64767
"6642",77.557335
"6643",77.47433
"6644",77.40597
"6645",77.347374
"6646",77.29366
"6647",77.239944
"6648",77.18135
"6649",77.120316
"6650",77.05684
"6651",76.99092
"6652",76.912796
"6653",76.82979
"6654",76.73701
"6655",76.64912
"6656",76.59052
"6657",76.62226
"6658",76.859085
"6659",77.40841
"6660",78.32395
"6661",79.551994
"6662",80.936295
"6663",82.25468
"6664",83.299614
"6665",83.946594
"6666",84.19562
"6667",84.1297
"6668",83.88068
"6669",83.55596
"6670",83.24834
"6671",82.99687
"6672",82.81865
"6673",82.684364
"6674",82.55253
"6675",82.38163
"6676",82.13748
"6677",81.8201
"6678",81.45388
"6679",81.077896
"6680",80.740974
"6681",80.46998
"6682",80.2649
"6683",80.1062
"6684",79.974365
"6685",79.83276
"6686",79.66674
"6687",79.47143
"6688",79.24681
"6689",79.00267
"6690",78.74387
"6691",78.47776
"6692",78.21652
"6693",77.97482
"6694",77.75998
"6695",77.576866
"6696",77.420616
"6697",77.29122
"6698",77.17891
"6699",77.086136
"6700",77.01289
"6701",76.95918
"6702",76.912796
"6703",76.87129
"6704",76.822464
"6705",76.76631
"6706",76.71015
"6707",76.65644
"6708",76.60273
"6709",76.54658
"6710",76.48798
"6711",76.43183
"6712",76.383
"6713",76.34882
"6714",76.33173
"6715",76.33173
"6716",76.33906
"6717",76.33906
"6718",76.32685
"6719",76.30488
"6720",76.27314
"6721",76.23651
"6722",76.207214
"6723",76.209656
"6724",76.30976
"6725",76.61494
"6726",77.24971
"6727",78.26536
"6728",79.586174
"6729",81.03883
"6730",82.39384
"6731",83.42901
"6732",84.02716
"6733",84.20294
"6734",84.05646
"6735",83.717094
"6736",83.302055
"6737",82.896774
"6738",82.55009
"6739",82.27909
"6740",82.07156
"6741",81.898224
"6742",81.71755
"6743",81.512474
"6744",81.2781
"6745",81.03639
"6746",80.80446
"6747",80.61402
"6748",80.46998
"6749",80.36256
"6750",80.26978
"6751",80.16724
"6752",80.045166
"6753",79.888916
"6754",79.70336
"6755",79.48852
"6756",79.256584
"6757",79.0222
"6758",78.79271
"6759",78.57786
"6760",78.380104
"6761",78.204315
"6762",78.05051
"6763",77.91623
"6764",77.806366
"6765",77.72091
"6766",77.65499
"6767",77.60372
"6768",77.56466
"6769",77.5256
"6770",77.49142
"6771",77.45968
"6772",77.43282
"6773",77.40841
"6774",77.3962
"6775",77.38644
"6776",77.38155
"6777",77.383995
"6778",77.38644
"6779",77.38888
"6780",77.37911
"6781",77.3547
"6782",77.30831
"6783",77.2375
"6784",77.152054
"6785",77.08125
"6786",77.07637
"6787",77.24483
"6788",77.69405
"6789",78.49485
"6790",79.61791
"6791",80.92653
"6792",82.213165
"6793",83.27032
"6794",83.9588
"6795",84.244446
"6796",84.19318
"6797",83.912415
"6798",83.51446
"6799",83.09209
"6800",82.69901
"6801",82.36698
"6802",82.09354
"6803",81.87137
"6804",81.671165
"6805",81.48562
"6806",81.3196
"6807",81.180435
"6808",81.077896
"6809",81.01686
"6810",80.99245
"6811",80.98512
"6812",80.96315
"6813",80.91432
"6814",80.82155
"6815",80.68482
"6816",80.5066
"6817",80.30152
"6818",80.08179
"6819",79.86206
"6820",79.65453
"6821",79.46899
"6822",79.30785
"6823",79.17601
"6824",79.06615
"6825",78.97093
"6826",78.890366
"6827",78.82201
"6828",78.77074
"6829",78.73655
"6830",78.709694
"6831",78.6804
"6832",78.63889
"6833",78.58274
"6834",78.502174
"6835",78.397194
"6836",78.28001
"6837",78.15549
"6838",78.03342
"6839",77.92111
"6840",77.83078
"6841",77.786835
"6842",77.855194
"6843",78.135956
"6844",78.709694
"6845",79.5935
"6846",80.69703
"6847",81.85428
"6848",82.86992
"6849",83.57549
"6850",83.912415
"6851",83.914856
"6852",83.68047
"6853",83.31182
"6854",82.90166
"6855",82.51591
"6856",82.19119
"6857",81.92508
"6858",81.7029
"6859",81.50027
"6860",81.30007
"6861",81.10231
"6862",80.91676
"6863",80.75807
"6864",80.64332
"6865",80.57984
"6866",80.5481
"6867",80.52857
"6868",80.50172
"6869",80.448006
"6870",80.360115
"6871",80.23804
"6872",80.08911
"6873",79.93042
"6874",79.766846
"6875",79.61059
"6876",79.4641
"6877",79.33227
"6878",79.217514
"6879",79.11742
"6880",79.029526
"6881",78.95628
"6882",78.887924
"6883",78.82933
"6884",78.785385
"6885",78.74876
"6886",78.71702
"6887",78.69016
"6888",78.66331
"6889",78.62913
"6890",78.59251
"6891",78.553444
"6892",78.504616
"6893",78.44602
"6894",78.37766
"6895",78.30442
"6896",78.24338
"6897",78.25071
"6898",78.42893
"6899",78.87572
"6900",79.639885
"6901",80.67506
"6902",81.83475
"6903",82.930954
"6904",83.775696
"6905",84.26887
"6906",84.41047
"6907",84.28596
"6908",84.00275
"6909",83.66094
"6910",83.33135
"6911",83.053024
"6912",82.83818
"6913",82.67216
"6914",82.52079
"6915",82.357216
"6916",82.159454
"6917",81.92752
"6918",81.685814
"6919",81.45144
"6920",81.25124
"6921",81.0901
"6922",80.96559
"6923",80.86061
"6924",80.762955
"6925",80.65797
"6926",80.54322
"6927",80.40894
"6928",80.25269
"6929",80.076904
"6930",79.8938
"6931",79.7058
"6932",79.52758
"6933",79.361565
"6934",79.21263
"6935",79.078354
"6936",78.958725
"6937",78.8513
"6938",78.76097
"6939",78.69016
"6940",78.63645
"6941",78.59495
"6942",78.56809
"6943",78.551
"6944",78.54124
"6945",78.53147
"6946",78.52415
"6947",78.5095
"6948",78.485085
"6949",78.44846
"6950",78.39231
"6951",78.32151
"6952",78.238495
"6953",78.150604
"6954",78.10422
"6955",78.1799
"6956",78.48997
"6957",79.10277
"6958",80.00366
"6959",81.0901
"6960",82.178986
"6961",83.08232
"6962",83.66338
"6963",83.88312
"6964",83.80255
"6965",83.53155
"6966",83.17265
"6967",82.81621
"6968",82.51591
"6969",82.286415
"6970",82.12283
"6971",81.988556
"6972",81.846954
"6973",81.671165
"6974",81.463646
"6975",81.23903
"6976",81.0193
"6977",80.831314
"6978",80.68238
"6979",80.567635
"6980",80.46998
"6981",80.37476
"6982",80.26978
"6983",80.147705
"6984",80.00122
"6985",79.83765
"6986",79.66186
"6987",79.47875
"6988",79.30053
"6989",79.132065
"6990",78.97826
"6991",78.84154
"6992",78.72678
"6993",78.63157
"6994",78.56077
"6995",78.50706
"6996",78.46555
"6997",78.42893
"6998",78.39475
"6999",78.365456
"7000",78.34104
"7001",78.32151
"7002",78.311745
"7003",78.30686
"7004",78.2971
"7005",78.27512
"7006",78.24582
"7007",78.2092
"7008",78.16525
"7009",78.11154
"7010",78.05783
"7011",78.02365
"7012",78.06027
"7013",78.25559
"7014",78.71458
"7015",79.4641
"7016",80.45777
"7017",81.55398
"7018",82.564735
"7019",83.319145
"7020",83.72686
"7021",83.79523
"7022",83.612114
"7023",83.284966
"7024",82.91142
"7025",82.562294
"7026",82.27177
"7027",82.04959
"7028",81.87137
"7029",81.71023
"7030",81.54421
"7031",81.36599
"7032",81.1902
"7033",81.03639
"7034",80.91676
"7035",80.83864
"7036",80.78981
"7037",80.7483
"7038",80.69215
"7039",80.61158
"7040",80.5066
"7041",80.377205
"7042",80.22339
"7043",80.05493
"7044",79.886475
"7045",79.71801
"7046",79.55932
"7047",79.415276
"7048",79.290764
"7049",79.183334
"7050",79.09544
"7051",79.0222
"7052",78.95384
"7053",78.89525
"7054",78.836655
"7055",78.77562
"7056",78.71946
"7057",78.67307
"7058",78.63645
"7059",78.60471
"7060",78.57786
"7061",78.54124
"7062",78.49485
"7063",78.42893
"7064",78.35081
"7065",78.26536
"7066",78.18234
"7067",78.10422
"7068",78.05783
"7069",78.10422
"7070",78.33372
"7071",78.839096
"7072",79.63256
"7073",80.65064
"7074",81.739525
"7075",82.71366
"7076",83.41192
"7077",83.76349
"7078",83.79767
"7079",83.59991
"7080",83.27276
"7081",82.89433
"7082",82.530556
"7083",82.22293
"7084",81.97635
"7085",81.778595
"7086",81.60525
"7087",81.43191
"7088",81.23659
"7089",81.0193
"7090",80.799576
"7091",80.59693
"7092",80.43336
"7093",80.308846
"7094",80.216064
"7095",80.1355
"7096",80.05249
"7097",79.94995
"7098",79.823
"7099",79.676506
"7100",79.5227
"7101",79.37133
"7102",79.22972
"7103",79.10277
"7104",78.992905
"7105",78.89769
"7106",78.82689
"7107",78.77318
"7108",78.73655
"7109",78.71702
"7110",78.71458
"7111",78.7219
"7112",78.746315
"7113",78.7805
"7114",78.819565
"7115",78.856186
"7116",78.887924
"7117",78.91478
"7118",78.94408
"7119",78.98802
"7120",79.0515
"7121",79.13695
"7122",79.24193
"7123",79.38354
"7124",79.61547
"7125",80.03052
"7126",80.68726
"7127",81.57107
"7128",82.59403
"7129",83.59991
"7130",84.42512
"7131",84.945145
"7132",85.138016
"7133",85.05989
"7134",84.81331
"7135",84.488594
"7136",84.159
"7137",83.878235
"7138",83.66094
"7139",83.49004
"7140",83.33868
"7141",83.175095
"7142",82.97978
"7143",82.74296
"7144",82.47196
"7145",82.18631
"7146",81.90311
"7147",81.634544
"7148",81.3782
"7149",81.12428
"7150",80.84596
"7151",80.5359
"7152",80.17944
"7153",79.77905
"7154",79.3518
"7155",78.91722
"7156",78.49729
"7157",78.1091
"7158",77.77219
"7159",77.47921
"7160",77.239944
"7161",77.049515
"7162",76.90059
"7163",76.788284
"7164",76.70771
"7165",76.65156
"7166",76.61738
"7167",76.592964
"7168",76.578316
"7169",76.56611
"7170",76.55634
"7171",76.544136
"7172",76.53681
"7173",76.541695
"7174",76.58564
"7175",76.71992
"7176",77.04219
"7177",77.625694
"7178",78.47776
"7179",79.51049
"7180",80.5774
"7181",81.497826
"7182",82.125275
"7183",82.41337
"7184",82.406044
"7185",82.19852
"7186",81.8909
"7187",81.5613
"7188",81.25613
"7189",81.00221
"7190",80.79469
"7191",80.62379
"7192",80.47242
"7193",80.33814
"7194",80.22583
"7195",80.15015
"7196",80.11841
"7197",80.13306
"7198",80.17456
"7199",80.218506
"7200",80.235596
"7201",80.21362
"7202",80.14282
"7203",80.025635
"7204",79.86694
"7205",79.68871
"7206",79.49828
"7207",79.30541
"7208",79.11986
"7209",78.94408
"7210",78.79027
"7211",78.660866
"7212",78.55833
"7213",78.47532
"7214",78.41184
"7215",78.35569
"7216",78.29954
"7217",78.24826
"7218",78.19699
"7219",78.14328
"7220",78.0798
"7221",78.011444
"7222",77.943085
"7223",77.90402
"7224",77.95773
"7225",78.18967
"7226",78.67307
"7227",79.41772
"7228",80.35035
"7229",81.32693
"7230",82.18143
"7231",82.76738
"7232",83.02373
"7233",82.97734
"7234",82.718544
"7235",82.34501
"7236",81.94461
"7237",81.57351
"7238",81.25613
"7239",80.98512
"7240",80.75075
"7241",80.5481
"7242",80.38697
"7243",80.27711
"7244",80.22583
"7245",80.23804
"7246",80.28687
"7247",80.343025
"7248",80.37476
"7249",80.36988
"7250",80.31373
"7251",80.21118
"7252",80.06714
"7253",79.90112
"7254",79.72045
"7255",79.534904
"7256",79.361565
"7257",79.20531
"7258",79.07103
"7259",78.96849
"7260",78.89281
"7261",78.83177
"7262",78.785385
"7263",78.75365
"7264",78.73411
