"","ppg"
"11690",85.050125
"11691",84.85237
"11692",84.41535
"11693",83.83185
"11694",83.18486
"11695",82.55497
"11696",81.988556
"11697",81.512474
"11698",81.12428
"11699",80.814224
"11700",80.56519
"11701",80.36988
"11702",80.233154
"11703",80.15015
"11704",80.12329
"11705",80.14282
"11706",80.18921
"11707",80.23804
"11708",80.26002
"11709",80.24048
"11710",80.17212
"11711",80.05005
"11712",79.87671
"11713",79.67162
"11714",79.44213
"11715",79.202866
"11716",78.97093
"11717",78.751205
"11718",78.54856
"11719",78.363014
"11720",78.19455
"11721",78.0383
"11722",77.891815
"11723",77.752655
"11724",77.61349
"11725",77.47677
"11726",77.34493
"11727",77.24971
"11728",77.27413
"11729",77.55001
"11730",78.18234
"11731",79.19798
"11732",80.51392
"11733",81.9617
"11734",83.32159
"11735",84.39582
"11736",85.0721
"11737",85.350426
"11738",85.26986
"11739",84.91341
"11740",84.368965
"11741",83.734184
"11742",83.09941
"11743",82.530556
"11744",82.06424
"11745",81.69802
"11746",81.40749
"11747",81.163345
"11748",80.94362
"11749",80.73853
"11750",80.550545
"11751",80.394295
"11752",80.27711
"11753",80.201416
"11754",80.15259
"11755",80.11841
"11756",80.08423
"11757",80.025635
"11758",79.92798
"11759",79.79126
"11760",79.61791
"11761",79.412834
"11762",79.183334
"11763",78.94408
"11764",78.69749
"11765",78.45335
"11766",78.21652
"11767",77.994354
"11768",77.786835
"11769",77.60616
"11770",77.44991
"11771",77.32296
"11772",77.222855
"11773",77.14961
"11774",77.09346
"11775",77.049515
"11776",77.01045
"11777",76.96895
"11778",76.92256
"11779",76.86641
"11780",76.81514
"11781",76.80293
"11782",76.944534
"11783",77.37423
"11784",78.18967
"11785",79.38842
"11786",80.86305
"11787",82.41337
"11788",83.80255
"11789",84.840164
"11790",85.44564
"11791",85.63851
"11792",85.47494
"11793",85.0428
"11794",84.44953
"11795",83.790344
"11796",83.15068
"11797",82.59159
"11798",82.13748
"11799",81.78836
"11800",81.514915
"11801",81.28298
"11802",81.07057
"11803",80.86549
"11804",80.67506
"11805",80.5066
"11806",80.36988
"11807",80.26002
"11808",80.177
"11809",80.1062
"11810",80.028076
"11811",79.9353
"11812",79.81323
"11813",79.65453
"11814",79.46166
"11815",79.23949
"11816",78.99779
"11817",78.746315
"11818",78.487526
"11819",78.23117
"11820",77.98459
"11821",77.75021
"11822",77.53048
"11823",77.330284
"11824",77.154495
"11825",77.00069
"11826",76.87129
"11827",76.771194
"11828",76.6955
"11829",76.63935
"11830",76.60517
"11831",76.58564
"11832",76.578316
"11833",76.578316
"11834",76.57343
"11835",76.55634
"11836",76.52949
"11837",76.490425
"11838",76.48798
"11839",76.63447
"11840",77.066605
"11841",77.87961
"11842",79.063705
"11843",80.49439
"11844",81.969025
"11845",83.26055
"11846",84.18341
"11847",84.67658
"11848",84.7596
"11849",84.5008
"11850",83.98566
"11851",83.31426
"11852",82.581825
"11853",81.87381
"11854",81.25124
"11855",80.74586
"11856",80.36256
"11857",80.08667
"11858",79.88403
"11859",79.7351
"11860",79.635
"11861",79.571526
"11862",79.54467
"11863",79.54711
"11864",79.571526
"11865",79.59106
"11866",79.588615
"11867",79.551994
"11868",79.47387
"11869",79.34936
"11870",79.185776
"11871",78.995346
"11872",78.785385
"11873",78.56809
"11874",78.35081
"11875",78.1384
"11876",77.9382
"11877",77.7551
"11878",77.593956
"11879",77.452354
"11880",77.330284
"11881",77.225296
"11882",77.13252
"11883",77.049515
"11884",76.97139
"11885",76.895706
"11886",76.82002
"11887",76.75166
"11888",76.717476
"11889",76.80293
"11890",77.1252
"11891",77.77707
"11892",78.765854
"11893",79.9939
"11894",81.29275
"11895",82.44999
"11896",83.28741
"11897",83.719536
"11898",83.77081
"11899",83.50469
"11900",83.00908
"11901",82.37675
"11902",81.70046
"11903",81.05348
"11904",80.48707
"11905",80.02075
"11906",79.6643
"11907",79.395744
"11908",79.19798
"11909",79.05638
"11910",78.96849
"11911",78.93675
"11912",78.95384
"11913",79.01488
"11914",79.09056
"11915",79.1638
"11916",79.21263
"11917",79.2224
"11918",79.185776
"11919",79.10521
"11920",78.98558
"11921",78.836655
"11922",78.66819
"11923",78.487526
"11924",78.30686
"11925",78.13107
"11926",77.9675
"11927",77.81857
"11928",77.69161
"11929",77.58907
"11930",77.506065
"11931",77.44015
"11932",77.383995
"11933",77.33761
"11934",77.29366
"11935",77.2546
"11936",77.21309
"11937",77.17403
"11938",77.14717
"11939",77.154495
"11940",77.28634
"11941",77.67696
"11942",78.40696
"11943",79.46166
"11944",80.73853
"11945",82.04959
"11946",83.17265
"11947",83.946594
"11948",84.30793
"11949",84.29084
"11950",83.97101
"11951",83.43633
"11952",82.78447
"11953",82.10574
"11954",81.47585
"11955",80.94606
"11956",80.54078
"11957",80.2478
"11958",80.04761
"11959",79.906006
"11960",79.80347
"11961",79.725334
"11962",79.67162
"11963",79.64965
"11964",79.65209
"11965",79.67162
"11966",79.7058
"11967",79.73022
"11968",79.73754
"11969",79.71313
"11970",79.65942
"11971",79.56664
"11972",79.44457
"11973",79.30053
"11974",79.14427
"11975",78.9807
"11976",78.81712
"11977",78.658424
"11978",78.50706
"11979",78.365456
"11980",78.24094
"11981",78.135956
"11982",78.05051
"11983",77.98459
"11984",77.93332
"11985",77.8967
"11986",77.874725
"11987",77.86496
"11988",77.86252
"11989",77.86496
"11990",77.86008
"11991",77.84787
"11992",77.83566
"11993",77.82834
"11994",77.86008
"11995",78.04074
"11996",78.48264
"11997",79.2517
"11998",80.325935
"11999",81.58572
"12000",82.83818
"12001",83.87579
"12002",84.54963
"12003",84.825516
"12004",84.74738
"12005",84.39338
"12006",83.84161
"12007",83.1873
"12008",82.513466
"12009",81.898224
"12010",81.38308
"12011",80.99245
"12012",80.719
"12013",80.5359
"12014",80.4065
"12015",80.31129
"12016",80.235596
"12017",80.17944
"12018",80.147705
"12019",80.13794
"12020",80.147705
"12021",80.16235
"12022",80.17212
"12023",80.15991
"12024",80.11841
"12025",80.04028
"12026",79.93042
"12027",79.78882
"12028",79.63256
"12029",79.466545
"12030",79.30053
"12031",79.13939
"12032",78.98314
"12033",78.83177
"12034",78.68528
"12035",78.54856
"12036",78.42161
"12037",78.314186
"12038",78.21896
"12039",78.14328
"12040",78.08713
"12041",78.048065
"12042",78.02609
"12043",78.01877
"12044",78.02365
"12045",78.028534
"12046",78.030975
"12047",78.03342
"12048",78.02609
"12049",78.011444
"12050",77.99924
"12051",78.04318
"12052",78.24582
"12053",78.73411
"12054",79.5642
"12055",80.69459
"12056",81.991
"12057",83.25323
"12058",84.266426
"12059",84.9012
"12060",85.13313
"12061",85.013504
"12062",84.62043
"12063",84.04181
"12064",83.36553
"12065",82.6746
"12066",82.039825
"12067",81.50759
"12068",81.09987
"12069",80.81178
"12070",80.618904
"12071",80.49195
"12072",80.411385
"12073",80.360115
"12074",80.34058
"12075",80.343025
"12076",80.37232
"12077",80.413826
"12078",80.45533
"12079",80.4773
"12080",80.47242
"12081",80.428474
"12082",80.34547
"12083",80.22339
"12084",80.07446
"12085",79.906006
"12086",79.727776
"12087",79.54955
"12088",79.37133
"12089",79.200424
"12090",79.046616
"12091",78.907455
"12092",78.78294
"12093",78.675514
"12094",78.58518
"12095",78.50706
"12096",78.4387
"12097",78.380104
"12098",78.328835
"12099",78.277565
"12100",78.22629
"12101",78.18234
"12102",78.167694
"12103",78.260475
"12104",78.572975
"12105",79.19554
"12106",80.12573
"12107",81.2781
"12108",82.48661
"12109",83.563286
"12110",84.332344
"12111",84.732735
"12112",84.78157
"12113",84.5301
"12114",84.04913
"12115",83.42901
"12116",82.75273
"12117",82.09354
"12118",81.512474
"12119",81.04372
"12120",80.68482
"12121",80.42359
"12122",80.24048
"12123",80.113525
"12124",80.0354
"12125",80.00122
"12126",80.01343
"12127",80.0647
"12128",80.13306
"12129",80.198975
"12130",80.24536
"12131",80.25269
"12132",80.20874
"12133",80.12085
"12134",79.98901
"12135",79.82544
"12136",79.64233
"12137",79.449455
"12138",79.259026
"12139",79.07591
"12140",78.90013
"12141",78.74143
"12142",78.59495
"12143",78.467995
"12144",78.35813
"12145",78.2678
"12146",78.19455
"12147",78.13107
"12148",78.0676
"12149",78.00656
"12150",77.943085
"12151",77.87717
"12152",77.8259
"12153",77.838104
"12154",78.01877
"12155",78.48264
"12156",79.290764
"12157",80.40894
"12158",81.70046
"12159",82.97734
"12160",84.0296
"12161",84.72541
"12162",85.030594
"12163",84.98909
"12164",84.664375
"12165",84.137024
"12166",83.49493
"12167",82.82109
"12168",82.18143
"12169",81.62966
"12170",81.19264
"12171",80.86549
"12172",80.62379
"12173",80.448006
"12174",80.32105
"12175",80.23071
"12176",80.17944
"12177",80.164795
"12178",80.184326
"12179",80.22339
"12180",80.26002
"12181",80.28199
"12182",80.26978
"12183",80.22095
"12184",80.128174
"12185",79.99878
"12186",79.84253
"12187",79.66918
"12188",79.48119
"12189",79.290764
"12190",79.10277
"12191",78.924545
"12192",78.75365
"12193",78.60471
"12194",78.47776
"12195",78.3679
"12196",78.27268
"12197",78.19211
"12198",78.12131
"12199",78.05295
"12200",77.98947
"12201",77.92844
"12202",77.86984
"12203",77.81857
"12204",77.79904
"12205",77.88205
"12206",78.187225
"12207",78.81224
"12208",79.77173
"12209",80.99245
"12210",82.31327
"12211",83.53399
"12212",84.46906
"12213",85.030594
"12214",85.22102
"12215",85.09163
"12216",84.7132
"12217",84.16876
"12218",83.54864
"12219",82.92851
"12220",82.36698
"12221",81.90555
"12222",81.54421
"12223",81.28054
"12224",81.077896
"12225",80.91432
"12226",80.77272
"12227",80.65064
"12228",80.552986
"12229",80.479744
"12230",80.43824
"12231",80.41871
"12232",80.4065
"12233",80.38697
"12234",80.34791
"12235",80.27711
"12236",80.17212
"12237",80.03296
"12238",79.869385
"12239",79.68383
"12240",79.48852
"12241",79.293205
"12242",79.10033
"12243",78.91234
"12244",78.73899
"12245",78.58518
"12246",78.44358
"12247",78.31663
"12248",78.204315
"12249",78.10422
"12250",78.013885
"12251",77.943085
"12252",77.88449
"12253",77.840546
"12254",77.806366
"12255",77.77463
"12256",77.738
"12257",77.696495
"12258",77.65011
"12259",77.61837
"12260",77.679405
"12261",77.95529
"12262",78.553444
"12263",79.49828
"12264",80.71656
"12265",82.054474
"12266",83.30938
"12267",84.28596
"12268",84.89143
"12269",85.120926
"12270",85.02083
"12271",84.661934
"12272",84.1297
"12273",83.51934
"12274",82.90898
"12275",82.357216
"12276",81.90555
"12277",81.5613
"12278",81.30007
"12279",81.10231
"12280",80.94606
"12281",80.814224
"12282",80.69459
"12283",80.59937
"12284",80.533455
"12285",80.49439
"12286",80.47242
"12287",80.45777
"12288",80.4358
"12289",80.38941
"12290",80.308846
"12291",80.19409
"12292",80.05005
"12293",79.87915
"12294",79.68871
"12295",79.48608
"12296",79.273674
"12297",79.061264
"12298",78.86107
"12299",78.68284
"12300",78.52415
"12301",78.38499
"12302",78.26292
"12303",78.15793
"12304",78.05539
"12305",77.960175
"12306",77.874725
"12307",77.79904
"12308",77.730675
"12309",77.66476
"12310",77.608604
"12311",77.59884
"12312",77.72335
"12313",78.09201
"12314",78.77806
"12315",79.77417
"12316",80.98268
"12317",82.23758
"12318",83.353325
"12319",84.173645
"12320",84.63264
"12321",84.7425
"12322",84.54963
"12323",84.12482
"12324",83.55596
"12325",82.933395
"12326",82.32792
"12327",81.79324
"12328",81.35378
"12329",81.007095
"12330",80.73609
"12331",80.52125
"12332",80.35035
"12333",80.22583
"12334",80.14282
"12335",80.10376
"12336",80.10376
"12337",80.12573
"12338",80.147705
"12339",80.15015
"12340",80.12085
"12341",80.045166
"12342",79.923096
"12343",79.76196
"12344",79.57397
"12345",79.364006
"12346",79.13939
"12347",78.9099
"12348",78.6804
"12349",78.46067
"12350",78.25803
"12351",78.0798
"12352",77.92844
"12353",77.80148
"12354",77.69161
"12355",77.5964
"12356",77.51583
"12357",77.44259
"12358",77.37423
"12359",77.31075
"12360",77.242386
"12361",77.17403
"12362",77.120316
"12363",77.15938
"12364",77.41573
"12365",77.99924
"12366",78.93919
"12367",80.17212
"12368",81.55154
"12369",82.865036
"12370",83.92218
"12371",84.60822
"12372",84.90608
"12373",84.85237
"12374",84.51545
"12375",83.98566
"12376",83.35821
"12377",82.720985
"12378",82.13992
"12379",81.654076
"12380",81.27322
"12381",80.98024
"12382",80.74586
"12383",80.552986
"12384",80.38697
"12385",80.25025
"12386",80.15503
"12387",80.10132
"12388",80.07446
"12389",80.06714
"12390",80.05737
"12391",80.028076
"12392",79.96216
"12393",79.8645
"12394",79.727776
"12395",79.55688
"12396",79.361565
"12397",79.149155
"12398",78.93187
"12399",78.712135
"12400",78.49973
"12401",78.29221
"12402",78.099335
"12403",77.91867
"12404",77.752655
"12405",77.60128
"12406",77.46456
"12407",77.349815
"12408",77.2546
"12409",77.18623
"12410",77.14717
"12411",77.13008
"12412",77.1252
"12413",77.120316
"12414",77.103226
"12415",77.069046
"12416",77.02022
"12417",76.978714
"12418",76.98848
"12419",77.17403
"12420",77.662315
"12421",78.52659
"12422",79.7351
"12423",81.16823
"12424",82.63065
"12425",83.90021
"12426",84.823074
"12427",85.33822
"12428",85.470055
"12429",85.27718
"12430",84.83772
"12431",84.25178
"12432",83.614555
"12433",82.99931
"12434",82.46708
"12435",82.04227
"12436",81.722435
"12437",81.478294
"12438",81.2781
"12439",81.09987
"12440",80.93141
"12441",80.77272
"12442",80.638435
"12443",80.53834
"12444",80.465096
"12445",80.411385
"12446",80.36256
"12447",80.30152
"12448",80.22095
"12449",80.111084
"12450",79.96704
"12451",79.7937
"12452",79.59594
"12453",79.37377
"12454",79.13939
"12455",78.90013
"12456",78.66331
"12457",78.433815
"12458",78.21896
"12459",78.02365
"12460",77.84299
"12461",77.679405
"12462",77.53536
"12463",77.41085
"12464",77.30587
"12465",77.225296
"12466",77.16182
"12467",77.120316
"12468",77.09834
"12469",77.09834
"12470",77.11299
"12471",77.134964
"12472",77.152054
"12473",77.14961
"12474",77.12276
"12475",77.07881
"12476",77.0251
"12477",76.98604
"12478",77.05684
"12479",77.37911
"12480",78.06271
"12481",79.132065
"12482",80.51881
"12483",82.04959
"12484",83.49004
"12485",84.63996
"12486",85.38949
"12487",85.72884
"12488",85.694664
"12489",85.36263
"12490",84.825516
"12491",84.18097
"12492",83.5169
"12493",82.91142
"12494",82.41825
"12495",82.04227
"12496",81.75906
"12497",81.53445
"12498",81.34402
"12499",81.15846
"12500",80.97536
"12501",80.80934
"12502",80.67506
"12503",80.567635
"12504",80.48463
"12505",80.41627
"12506",80.35035
"12507",80.27711
"12508",80.181885
"12509",80.059814
"12510",79.90112
"12511",79.708244
"12512",79.483635
"12513",79.24437
"12514",78.995346
"12515",78.74387
"12516",78.502174
"12517",78.2678
"12518",78.04562
"12519",77.84299
"12520",77.662315
"12521",77.49874
"12522",77.35958
"12523",77.242386
"12524",77.14961
"12525",77.07637
"12526",77.02998
"12527",77.00557
"12528",76.998245
"12529",76.998245
"12530",77.00313
"12531",77.00069
"12532",76.9836
"12533",76.95674
"12534",76.92012
"12535",76.91524
"12536",77.049515
"12537",77.45968
"12538",78.24094
"12539",79.39086
"12540",80.79469
"12541",82.266884
"12542",83.58526
"12543",84.56672
"12544",85.138016
"12545",85.313805
"12546",85.152664
"12547",84.72785
"12548",84.12726
"12549",83.4461
"12550",82.76982
"12551",82.161896
"12552",81.6614
"12553",81.26833
"12554",80.970474
"12555",80.743416
"12556",80.56031
"12557",80.41627
"12558",80.31373
"12559",80.25269
"12560",80.22583
"12561",80.22583
"12562",80.235596
"12563",80.23071
"12564",80.201416
"12565",80.130615
"12566",80.01343
"12567",79.85718
"12568",79.66918
"12569",79.45434
"12570",79.22484
"12571",78.98802
"12572",78.751205
"12573",78.519264
"12574",78.2971
"12575",78.09201
"12576",77.908905
"12577",77.747765
"12578",77.60616
"12579",77.47677
"12580",77.36202
"12581",77.25216
"12582",77.14229
"12583",77.032425
"12584",76.93233
"12585",76.85664
"12586",76.84932
"12587",77.02022
"12588",77.49142
"12589",78.32639
"12590",79.49584
"12591",80.87526
"12592",82.27177
"12593",83.47051
"12594",84.317696
"12595",84.76204
"12596",84.823074
"12597",84.56672
"12598",84.071106
"12599",83.43389
"12600",82.7454
"12601",82.08377
"12602",81.50271
"12603",81.02907
"12604",80.65797
"12605",80.36988
"12606",80.15015
"12607",79.97925
"12608",79.84985
"12609",79.764404
"12610",79.72289
"12611",79.72045
"12612",79.74731
"12613",79.77905
"12614",79.798584
"12615",79.78638
"12616",79.725334
"12617",79.61303
"12618",79.45434
"12619",79.26147
"12620",79.04906
"12621",78.82689
"12622",78.60471
"12623",78.38499
"12624",78.17502
"12625",77.977264
"12626",77.79904
"12627",77.6379
"12628",77.49874
"12629",77.37423
"12630",77.261925
"12631",77.15938
"12632",77.069046
"12633",76.9836
"12634",76.90303
"12635",76.824905
"12636",76.80293
"12637",76.944534
"12638",77.38644
"12639",78.21408
"12640",79.412834
"12641",80.86061
"12642",82.354774
"12643",83.665825
"12644",84.62287
"12645",85.16487
"12646",85.31869
"12647",85.135574
"12648",84.70344
"12649",84.10773
"12650",83.4461
"12651",82.78935
"12652",82.20584
"12653",81.72976
"12654",81.36111
"12655",81.077896
"12656",80.85329
"12657",80.66285
"12658",80.48951
"12659",80.343025
"12660",80.22827
"12661",80.15503
"12662",80.113525
"12663",80.09155
"12664",80.06958
"12665",80.03296
"12666",79.971924
"12667",79.87671
"12668",79.744865
"12669",79.58129
"12670",79.38354
"12671",79.166245
"12672",78.93675
"12673",78.70481
"12674",78.47532
"12675",78.25559
"12676",78.048065
"12677",77.855194
"12678",77.679405
"12679",77.53292
"12680",77.41085
"12681",77.31808
"12682",77.239944
"12683",77.17891
"12684",77.13008
"12685",77.08858
"12686",77.051956
"12687",77.02022
"12688",76.9836
"12689",76.9543
"12690",76.98848
"12691",77.205765
"12692",77.74288
"12693",78.67063
"12694",79.95239
"12695",81.45632
"12696",82.96513
"12697",84.2591
"12698",85.17464
"12699",85.67025
"12700",85.7728
"12701",85.540855
"12702",85.06477
"12703",84.44465
"12704",83.775696
"12705",83.13603
"12706",82.58427
"12707",82.144806
"12708",81.812775
"12709",81.55886
"12710",81.35134
"12711",81.16823
"12712",80.99245
"12713",80.82643
"12714",80.68238
"12715",80.570076
"12716",80.482185
"12717",80.41627
"12718",80.360115
"12719",80.29908
"12720",80.218506
"12721",80.111084
"12722",79.96704
"12723",79.7937
"12724",79.59106
"12725",79.36889
"12726",79.13451
"12727",78.890366
"12728",78.64622
"12729",78.40696
"12730",78.184784
"12731",77.98215
"12732",77.803925
"12733",77.65011
"12734",77.5256
"12735",77.42306
"12736",77.332726
"12737",77.25216
"12738",77.17647
"12739",77.09834
"12740",77.01778
"12741",76.93721
"12742",76.86641
"12743",76.84444
"12744",76.97139
"12745",77.38155
"12746",78.16281
"12747",79.31274
"12748",80.723885
"12749",82.2034
"12750",83.53887
"12751",84.54719
"12752",85.14778
"12753",85.350426
"12754",85.20882
"12755",84.8011
"12756",84.21515
"12757",83.55596
"12758",82.9041
"12759",82.31815
"12760",81.84207
"12761",81.47341
"12762",81.1902
"12763",80.96559
"12764",80.77028
"12765",80.59205
"12766",80.428474
"12767",80.291756
"12768",80.184326
"12769",80.111084
"12770",80.059814
"12771",80.025635
"12772",79.98169
"12773",79.91821
"12774",79.82544
"12775",79.70336
"12776",79.54223
"12777",79.35668
"12778",79.15404
"12779",78.93187
"12780",78.69993
"12781",78.46555
"12782",78.23605
"12783",78.02365
"12784",77.83078
"12785",77.662315
"12786",77.523155
"12787",77.40597
"12788",77.298546
"12789",77.19844
"12790",77.103226
"12791",77.00801
"12792",76.91524
"12793",76.82979
"12794",76.79317
"12795",76.89082
"12796",77.242386
"12797",77.94064
"12798",78.99779
"12799",80.323494
"12800",81.74441
"12801",83.04814
"12802",84.04913
"12803",84.65705
"12804",84.874344
"12805",84.74738
"12806",84.349434
"12807",83.78058
"12808",83.13359
"12809",82.48417
"12810",81.89334
"12811",81.40017
"12812",80.99977
"12813",80.67994
"12814",80.42359
"12815",80.22339
"12816",80.06714
"12817",79.96216
"12818",79.90845
"12819",79.89868
"12820",79.91821
"12821",79.94507
"12822",79.95972
"12823",79.94263
"12824",79.886475
"12825",79.78638
"12826",79.639885
"12827",79.45922
"12828",79.256584
"12829",79.03929
"12830",78.82201
"12831",78.607155
"12832",78.40452
"12833",78.21408
"12834",78.04074
"12835",77.87961
"12836",77.733116
"12837",77.59884
"12838",77.47677
"12839",77.36202
"12840",77.2546
"12841",77.154495
"12842",77.083694
"12843",77.11299
"12844",77.3547
"12845",77.91867
"12846",78.84154
"12847",80.06714
"12848",81.446556
"12849",82.774704
"12850",83.85626
"12851",84.56916
"12852",84.88655
"12853",84.84749
"12854",84.52277
"12855",84.000305
"12856",83.37774
"12857",82.738075
"12858",82.15457
"12859",81.6614
"12860",81.25613
"12861",80.93141
"12862",80.66529
"12863",80.44068
"12864",80.2478
"12865",80.09888
"12866",79.99878
"12867",79.94507
"12868",79.93042
"12869",79.93042
"12870",79.93042
"12871",79.91089
"12872",79.85718
"12873",79.76196
"12874",79.622795
"12875",79.44457
"12876",79.237045
"12877",79.009995
"12878",78.77806
"12879",78.551
"12880",78.3386
"12881",78.14084
"12882",77.96506
"12883",77.806366
"12884",77.662315
"12885",77.53048
"12886",77.40841
"12887",77.298546
"12888",77.19112
"12889",77.08858
"12890",76.99092
"12891",76.90303
"12892",76.86153
"12893",76.96895
"12894",77.35958
"12895",78.12131
"12896",79.256584
"12897",80.66285
"12898",82.14969
"12899",83.492485
"12900",84.50324
"12901",85.10628
"12902",85.30648
"12903",85.16487
"12904",84.76936
"12905",84.21759
"12906",83.60479
"12907",83.01152
"12908",82.48905
"12909",82.06912
"12910",81.73464
"12911",81.46853
"12912",81.23659
"12913",81.01442
"12914",80.79225
"12915",80.58228
"12916",80.39918
"12917",80.25269
"12918",80.14038
"12919",80.059814
"12920",79.99634
"12921",79.92554
"12922",79.84009
"12923",79.7351
"12924",79.59838
"12925",79.43725
"12926",79.2517
"12927",79.04173
"12928",78.80736
"12929",78.57053
"12930",78.33372
"12931",78.10666
"12932",77.89426
"12933",77.70626
"12934",77.540245
"12935",77.39376
"12936",77.27169
"12937",77.16914
"12938",77.08125
"12939",76.995804
"12940",76.910355
"12941",76.822464
"12942",76.74189
"12943",76.70283
"12944",76.80293
"12945",77.15938
"12946",77.872284
"12947",78.958725
"12948",80.34058
"12949",81.84451
"12950",83.25567
"12951",84.37385
"12952",85.09651
"12953",85.41146
"12954",85.35775
"12955",85.02327
"12956",84.5008
"12957",83.888
"12958",83.27032
"12959",82.71122
"12960",82.24246
"12961",81.8616
"12962",81.549095
"12963",81.27322
"12964",81.01686
"12965",80.77028
"12966",80.53834
"12967",80.33326
"12968",80.16724
"12969",80.03784
"12970",79.937744
"12971",79.85962
"12972",79.78882
"12973",79.710686
"12974",79.60815
"12975",79.47875
"12976",79.31518
"12977",79.11986
"12978",78.89769
"12979",78.658424
"12980",78.41184
"12981",78.16525
"12982",77.91867
"12983",77.69161
"12984",77.486534
"12985",77.30831
"12986",77.15938
"12987",77.03487
"12988",76.927444
"12989",76.82979
"12990",76.74433
"12991",76.66865
"12992",76.59785
"12993",76.53681
"12994",76.47822
"12995",76.42939
"12996",76.4416
"12997",76.627144
"12998",77.11543
"12999",77.98459
"13000",79.20775
"13001",80.67017
"13002",82.159454
"13003",83.455864
"13004",84.39338
"13005",84.910965
"13006",85.02083
"13007",84.791336
"13008",84.30793
"13009",83.682915
"13010",83.01152
"13011",82.38163
"13012",81.84207
"13013",81.409935
"13014",81.06325
"13015",80.78981
"13016",80.56031
"13017",80.365
"13018",80.198975
"13019",80.07446
"13020",79.98901
"13021",79.940186
"13022",79.906006
"13023",79.88403
"13024",79.84985
"13025",79.79614
"13026",79.71313
"13027",79.59594
"13028",79.44457
"13029",79.259026
"13030",79.05394
"13031",78.836655
"13032",78.61204
"13033",78.38987
"13034",78.17502
"13035",77.979706
"13036",77.80148
"13037",77.642784
"13038",77.503624
"13039",77.38155
"13040",77.27413
"13041",77.17891
"13042",77.09102
"13043",77.01289
"13044",76.93721
"13045",76.87129
"13046",76.85176
"13047",76.96895
"13048",77.34005
"13049",78.048065
"13050",79.08568
"13051",80.360115
"13052",81.69558
"13053",82.88945
"13054",83.76837
"13055",84.25422
"13056",84.35676
"13057",84.1297
"13058",83.6585
"13059",83.04082
"13060",82.37675
"13061",81.74929
"13062",81.20973
"13063",80.7776
"13064",80.448006
"13065",80.19165
"13066",79.98901
"13067",79.818115
"13068",79.67895
"13069",79.57885
"13070",79.517815
"13071",79.49584
"13072",79.50317
"13073",79.51537
"13074",79.517815
"13075",79.49584
"13076",79.43481
"13077",79.32494
"13078",79.17357
"13079",78.98802
"13080",78.78294
"13081",78.572975
"13082",78.365456
"13083",78.170135
"13084",77.99191
"13085",77.838104
"13086",77.70626
"13087",77.591515
"13088",77.49142
"13089",77.3962
"13090",77.30343
"13091",77.21065
"13092",77.1252
"13093",77.04707
"13094",76.98848
"13095",76.96895
"13096",77.066605
"13097",77.39864
"13098",78.048065
"13099",79.027084
"13100",80.257576
"13101",81.56374
"13102",82.74052
"13103",83.60967
"13104",84.088196
"13105",84.18097
"13106",83.95392
"13107",83.49981
"13108",82.913864
"13109",82.28886
"13110",81.70046
"13111",81.19997
"13112",80.8069
"13113",80.51148
"13114",80.28443
"13115",80.10376
"13116",79.94751
"13117",79.81079
"13118",79.69604
"13119",79.61547
"13120",79.571526
"13121",79.55688
"13122",79.55688
"13123",79.55932
"13124",79.54711
"13125",79.500725
"13126",79.42016
"13127",79.30297
"13128",79.15892
"13129",78.995346
"13130",78.819565
"13131",78.63889
"13132",78.46311
"13133",78.2971
"13134",78.14328
"13135",78.00412
"13136",77.88693
"13137",77.786835
"13138",77.70382
"13139",77.63302
"13140",77.57198
"13141",77.51583
"13142",77.46456
"13143",77.41573
"13144",77.37423
"13145",77.34005
"13146",77.330284
"13147",77.418175
"13148",77.72091
"13149",78.34104
"13150",79.30297
"13151",80.52857
"13152",81.85184
"13153",83.06523
"13154",83.980774
"13155",84.50324
"13156",84.63508
"13157",84.44465
"13158",84.01251
"13159",83.43633
"13160",82.80644
"13161",82.2034
"13162",81.685814
"13163",81.27322
"13164",80.970474
"13165",80.7483
"13166",80.5774
"13167",80.42603
"13168",80.291756
"13169",80.16968
"13170",80.07202
"13171",80.0061
"13172",79.96948
"13173",79.94751
"13174",79.93286
"13175",79.91089
"13176",79.8645
"13177",79.78882
"13178",79.68139
"13179",79.54711
"13180",79.38354
"13181",79.21263
"13182",79.03685
"13183",78.86351
"13184",78.692604
"13185",78.53147
"13186",78.37522
"13187",78.23117
"13188",78.099335
"13189",77.98459
"13190",77.88693
"13191",77.80881
"13192",77.747765
"13193",77.70626
"13194",77.679405
"13195",77.66964
"13196",77.66964
"13197",77.67452
"13198",77.67452
"13199",77.66476
"13200",77.645226
"13201",77.61349
"13202",77.58663
"13203",77.628136
"13204",77.857635
"13205",78.40452
"13206",79.31518
"13207",80.53834
"13208",81.92264
"13209",83.250786
"13210",84.31037
"13211",84.96712
"13212",85.2137
"13213",85.09651
"13214",84.701
"13215",84.119934
"13216",83.45098
"13217",82.77959
"13218",82.176544
"13219",81.685814
"13220",81.3196
"13221",81.05592
"13222",80.86549
"13223",80.71412
"13224",80.58228
"13225",80.462654
"13226",80.35767
"13227",80.27711
"13228",80.22583
"13229",80.19409
"13230",80.17212
"13231",80.15015
"13232",80.113525
"13233",80.05737
"13234",79.974365
"13235",79.86206
"13236",79.725334
"13237",79.56664
"13238",79.38842
"13239",79.19798
"13240",79.00511
"13241",78.81468
"13242",78.63157
"13243",78.46311
"13244",78.311745
